,Sentences,Perplexities (ckpt 773),Perplexities (ckpt 1546),Perplexities (ckpt 2319),Perplexities (ckpt 3092),Perplexities (ckpt 3865),Perplexities (ckpt 4638),Perplexities (ckpt 5411),Perplexities (ckpt 6184),Perplexities (ckpt 6957),Perplexities (ckpt 7730)
3278,"Ona şu karşılığı verdiler: ‹‹Bu adam kötülük eden biri olmasaydı, Onu sana getirmezdik.››",643.7196044921875,397.6481628417969,318.4226379394531,187.93576049804688,142.59005737304688,127.79338836669922,119.3387680053711,106.54766082763672,91.03076934814453,88.68009185791016
3279,Bu yapılmaya değer bir konuşma ve yayılmaya değer bir düşünce.,449.16571044921875,297.12896728515625,172.74851989746094,124.16559600830078,133.59120178222656,77.35368347167969,89.55581665039062,62.05509948730469,73.29320526123047,70.97388458251953
3280,"Rahatsızlık verici, ama uyumsal.",791.919677734375,363.9476013183594,425.230712890625,429.5048522949219,378.06341552734375,303.6554870605469,191.07554626464844,395.1075134277344,331.6464538574219,253.47943115234375
3281,"Çünkü kendisine ait olduğum, kendisine kulluk ettiğim Tanrının bir meleği bu gece yanıma gelip dedi ki, ‹Korkma Pavlus, Sezarın önüne çıkman gerekiyor. Dahası Tanrı, seninle birlikte yolculuk edenlerin hepsini sana bağışlamıştır.›",1295.96484375,634.090576171875,533.7526245117188,472.01422119140625,450.8114318847656,375.0821533203125,313.20806884765625,374.1368408203125,278.7887878417969,308.21856689453125
3282,Bunu neden yapayım?,196.5140838623047,83.88375091552734,48.0767707824707,56.425453186035156,35.78247833251953,45.335350036621094,38.60613250732422,31.497577667236328,23.191247940063477,19.918371200561523
3283,Bunların bağışlanması durumunda artık günah için sunuya gerek yoktur.,1138.1060791015625,1089.521728515625,577.8291015625,614.1741943359375,671.3845825195312,295.79290771484375,254.30628967285156,300.0636901855469,227.82351684570312,245.39944458007812
3284,"- Hadi, hadi!",123.49430084228516,159.35153198242188,39.10138702392578,21.749488830566406,14.250112533569336,17.339834213256836,22.087629318237305,16.17776107788086,17.66136360168457,16.671571731567383
3285,"Romaya girdiğimizde Pavlusun, bir asker gözetiminde yalnız başına kalmasına izin verildi.",1295.794921875,666.8460083007812,544.4801025390625,475.8744201660156,511.8293762207031,373.7808837890625,580.1039428710938,439.0686340332031,412.9836120605469,357.413818359375
3286,"O da, ‹‹Bana ihanet edecek olan›› dedi, ‹‹Elindeki ekmeği benimle birlikte sahana batırandır.",271.8558349609375,236.21043395996094,143.46383666992188,161.44570922851562,137.08181762695312,124.0418701171875,135.87049865722656,117.16254425048828,111.78572082519531,103.69286346435547
3287,"Çünkü Baba, kendisinde yaşam olduğu gibi, Oğula da kendisinde yaşam olma özelliğini verdi.",1258.000244140625,512.9791870117188,553.4905395507812,401.7469482421875,398.0450439453125,393.6572265625,397.3695373535156,363.2646484375,342.9571533203125,336.22369384765625
3288,"Ne var ki, birincilerin birçoğu sonuncu, sonuncuların birçoğu da birinci olacak.››",1313.8868408203125,1237.483642578125,1077.4005126953125,624.9041137695312,424.6724853515625,484.0330810546875,542.9214477539062,554.3423461914062,433.2210388183594,465.37176513671875
3289,"Sadece bu basit değişiklikleri yaparak erken yakalanmış prostat kanseri, ve hatta meme kanserinin ilerlemesinin önüne geçebileceğimizi gösterdik.",1493.6121826171875,815.648681640625,719.9688110351562,418.9991760253906,520.3619995117188,426.2496032714844,383.8517150878906,390.589111328125,320.2825927734375,352.9659729003906
3290,Holm Fiskevårdsområde Pazar Yıllık toplantısı 19/3,2588.42578125,6167.6884765625,3229.63037109375,3589.445068359375,3108.13916015625,1251.610595703125,1776.9549560546875,1760.1722412109375,2185.059326171875,1883.0111083984375
3291,"Ve bize aynı zamanda televizyondan reklamlara, pazarlamaya, vs. her şeyden gelen mesajları özümsüyoruz.",784.8690185546875,481.0733337402344,411.445556640625,295.7071838378906,249.57945251464844,251.84164428710938,219.2237548828125,259.53839111328125,212.35304260253906,212.56112670898438
3292,Bu berbat bir fikir.,79.07185363769531,60.91651153564453,42.68600845336914,27.943763732910156,17.867244720458984,24.86530876159668,16.59865951538086,16.34173583984375,18.48615264892578,18.94321632385254
3293,Gitmeyi istemedim. Hayatımı seviyorum.,960.8431396484375,899.3895874023438,502.7275390625,507.9342346191406,647.09814453125,505.81549072265625,670.9378662109375,670.2637939453125,470.573486328125,575.0162353515625
3294,"böylece bir saatimi deneyerek geçirdim, ve mağazadan çıktım -doğrusu- şimdiye kadar aldığım üzerime en iyi oturan pantalonla.",2206.255126953125,1180.0794677734375,774.9068603515625,565.5911865234375,518.3486328125,380.71185302734375,409.156494140625,350.98919677734375,363.88165283203125,350.43096923828125
3295,"Bu güvenle, sizleri iki kez sevindirmek için önce size uğramak, sonra Makedonyaya geçmek, Makedonyadan yine size geri gelerek tarafınızdan Yahudiyeye uğurlanmak niyetindeydim.",1403.214599609375,1194.71142578125,923.1420288085938,920.4937133789062,694.9437255859375,533.7559204101562,613.4547119140625,514.228515625,505.9848327636719,502.60198974609375
3296,Pensilvanya.,3171.552490234375,5912.83837890625,1277.9619140625,597.9197387695312,874.5510864257812,236.4501495361328,265.81201171875,140.09754943847656,137.1173858642578,157.6009521484375
3297,"Öğrencilerinden biri, Simun Petrusun kardeşi Andreas, İsaya dedi ki, ‹‹Burada beş arpa ekmeğiyle iki balığı olan bir çocuk var. Ama bu kadar adam için bunlar nedir ki?››",822.4619750976562,388.3197937011719,343.4343566894531,366.0174255371094,312.360595703125,256.3790588378906,283.3652038574219,325.373291015625,279.11004638671875,268.4154357910156
3298,"19 Nisan ""Blagovest"" uzay aracının lansmanı terfi №12",3837.644287109375,1796.97802734375,1471.2947998046875,934.1123657226562,762.5526733398438,539.7560424804688,389.6991271972656,342.95648193359375,306.33477783203125,293.1170349121094
3299,"(Gülüşmeler) (Alkış) Bu günlerde bir iPod Classic 40.000 şarkı taşıyabiliyor, yani sekiz milyar dolar değerinde çalıntı medya.",577.6539306640625,416.737060546875,253.3954315185547,220.08248901367188,171.289306640625,156.81466674804688,125.00328826904297,126.79447174072266,124.54670715332031,128.9991912841797
3300,"Kardeşler, bilgiçliğe kapılmamanız için şu sırdan habersiz kalmanızı istemem: İsraillilerden bir bölümünün yüreği, öteki uluslardan kurtulacakların sayısı tamamlanıncaya dek duyarsız kalacaktır.",1701.00146484375,771.9976806640625,513.4635620117188,491.49493408203125,410.036376953125,353.7656555175781,322.7222595214844,309.2899475097656,267.4814758300781,261.86102294921875
3301,60 farklı seçim yaparak kendi arabanızı oluşturuyorsunuz.,1434.96826171875,849.6600341796875,510.6502380371094,545.0315551757812,466.02618408203125,505.39837646484375,505.6066589355469,387.56817626953125,439.43603515625,461.5609130859375
3302,"Sebebi, beyninizle ilgili.",646.1657104492188,259.52020263671875,163.202880859375,225.04005432128906,249.493896484375,253.5901641845703,195.16014099121094,278.2966003417969,206.82073974609375,207.27133178710938
3303,"Kings Çatışması çok güzel bir oyun android / ios için kullanılabilir. Eğer bu oyunu beğendiyseniz ve onu kesmek istiyorsanız, Morehacks sizin için mükemmel bir çözüm vardır. Kings Hileleri Hack Aracı Çatışması serbest ve indirilmeye hazır olduğunu.",658.818115234375,394.6578674316406,186.77659606933594,170.15003967285156,148.29347229003906,105.66301727294922,83.96690368652344,74.92169189453125,69.87706756591797,62.92979431152344
3304,Ateşkesin soruşturmaya engel olmamasını sağlayacağım.,1268.40185546875,711.7261352539062,903.4097290039062,951.9639282226562,678.8055419921875,615.86279296875,747.7849731445312,582.1009521484375,617.7574462890625,544.4089965820312
3305,- Önce ben sordum.,169.8101806640625,165.78282165527344,106.6618423461914,159.8824005126953,108.06578826904297,72.31541442871094,73.36769104003906,52.834999084472656,62.354888916015625,59.87601852416992
3306,"Biliyorsunuz, putperestken şöyle ya da böyle saptırılıp dilsiz putlara tapmaya yöneltilmiştiniz.",1332.56494140625,728.3159790039062,866.88134765625,464.36669921875,584.0769653320312,452.7915344238281,333.7002258300781,316.0151672363281,320.71051025390625,307.01593017578125
3307,Şimdi söylediklerimi duymadın mı?,325.835205078125,161.683837890625,132.6284637451172,84.13363647460938,96.01437377929688,150.26344299316406,75.73727416992188,78.4430160522461,82.46040344238281,83.23163604736328
3308,Bizi şimdi arayın + 44 191 454 8595,1606.8514404296875,997.6919555664062,1109.8482666015625,1137.521728515625,1294.7276611328125,762.9803466796875,623.9646606445312,481.01434326171875,389.0279541015625,342.562744140625
3309,- Ne kadar kötü?,74.1167221069336,28.545928955078125,16.597673416137695,19.542505264282227,20.733509063720703,19.162715911865234,16.63289451599121,16.796716690063477,17.335783004760742,17.122289657592773
3310,Vladimir Putin ve Patrik Kirill — Daha yüksek çözünürlüğe sahip fotoğraflar — Abali.ru,3425.918701171875,2437.540283203125,1092.6844482421875,924.0505981445312,693.4052124023438,563.6755981445312,437.96917724609375,324.6933898925781,323.69195556640625,282.9663391113281
3311,"(Kahkaha) (Alkış) 22 yaşında, patronuma aşık oldum",243.52896118164062,148.95681762695312,87.1173095703125,56.584556579589844,55.62554168701172,53.998931884765625,30.01556396484375,31.52212142944336,32.892845153808594,33.23148727416992
3312,"Bu yazılım, internet bağlantı iyileştirmek için kullanılır. Yazılım, kablo ve kablosuz bağlantılar, P2P ağlar ve VoIP uygulamalar iyileştirebilir.",458.2693786621094,380.505126953125,227.0001220703125,212.70164489746094,141.20623779296875,102.92806243896484,114.71346282958984,134.63665771484375,109.51610565185547,108.93949127197266
3313,Daha küçük bir alanda nasıl yaşayabilirsiniz?,241.12060546875,133.84326171875,132.6857147216797,161.87176513671875,139.78871154785156,95.99624633789062,63.64072036743164,87.41600036621094,100.53280639648438,93.17554473876953
3314,Diğer şeylerle birlikte.,236.90066528320312,284.4692687988281,243.9092254638672,181.55213928222656,200.11801147460938,359.0078125,269.2633056640625,245.2030487060547,206.98709106445312,213.65391540527344
3315,"Pavlus, Asya İlinde vakit kaybetmemek için Efese uğramamaya karar vermişti. Pentikost Günü Yeruşalimde olabilmek umuduyla acele ediyordu.",1915.476318359375,1103.689453125,1267.4273681640625,926.0377197265625,871.1294555664062,913.0978393554688,938.3033447265625,863.0904541015625,824.0242919921875,857.345458984375
3316,Demek oyun istiyorsunuz.,1522.854736328125,2404.37353515625,1451.16064453125,1329.7232666015625,1592.8946533203125,965.211181640625,934.9198608398438,1062.598388671875,1199.4217529296875,967.3555297851562
3317,"Hayır, etmedi.",156.76315307617188,116.20106506347656,83.2627944946289,70.4172592163086,64.27525329589844,55.313720703125,51.299461364746094,44.047401428222656,43.22227478027344,39.4693603515625
3318,Yıkılın karşımdan.,1561.8118896484375,503.0126647949219,459.3032531738281,727.1499633789062,577.6087646484375,450.016357421875,506.5965881347656,756.316162109375,420.20489501953125,433.51904296875
3319,"Aslında onlar, çalışmaya katılanlar içinde, daha az stres yaşayanlar dahil, en düşük ölüm riskine sahip olanlardı.",818.1549682617188,521.5389404296875,420.9842529296875,273.99127197265625,222.34901428222656,203.59622192382812,163.17160034179688,173.51040649414062,160.3263397216797,152.24496459960938
3320,"(Kahkaha) Ben de, ""Öyle mi, çok güzel, çünkü kendimi engelli gibi hissetmiyorum"" diye düşünüyordum.",198.1869659423828,99.52473449707031,75.60233306884766,57.38288116455078,43.64415740966797,51.166526794433594,44.49879455566406,39.942020416259766,39.291439056396484,37.34678649902344
3321,İnanamıyorum!,34.6810302734375,42.41579818725586,46.872291564941406,19.37152671813965,17.634855270385742,30.33878517150879,18.713539123535156,24.211267471313477,23.71876335144043,23.94447898864746
3322,"‹‹Ey Yeruşalim! Peygamberleri öldüren, kendisine gönderilenleri taşlayan Yeruşalim! Tavuğun civcivlerini kanatları altına topladığı gibi ben de kaç kez senin çocuklarını toplamak istedim, ama siz istemediniz.",1750.5889892578125,1215.8828125,624.9205322265625,740.56103515625,632.3616333007812,567.5509643554688,499.4662780761719,454.3874816894531,456.2801513671875,432.3837585449219
3323,Bir USB kablosu ile telefonu PC'ye bağlayın,2069.17236328125,1834.780029296875,612.9223022460938,312.3168029785156,404.025390625,248.86036682128906,170.6819610595703,134.97323608398438,156.6422576904297,137.33261108398438
3324,"Bobo Yale Tıp Okulundan beni aradı ve şöyle dedi, ""Shawn, cüzzama yakalandım.""",1631.96337890625,931.987060546875,644.611572265625,485.1377868652344,396.0321350097656,316.6177673339844,320.4920349121094,330.5788269042969,278.4127197265625,295.3723449707031
3325,"Yeni Oyuncular Sadece. Bahis ilk gerçek bakiyesinden meydana gelir. 50x ikramiye bahis veya serbest spin üretilen tüm kazançlarınız, katkı maç başına değişebilir. çevirim şartı Bonus bahisleri sadece hesaplanır. Bonus 30 Günde sayısından 7 gün boyunca geçerli / free spin için geçerlidir. Maksimum dönüşüm: 5 kez ikramiye tutarı ya da ücretsiz spin: $ / £ / € 20 veya 200 kr. Tam Şartlar geçerlidir.",1708.96142578125,1323.9241943359375,967.2227172851562,803.9786987304688,695.0902099609375,625.3900146484375,506.9429016113281,494.9148864746094,541.7225952148438,467.74908447265625
3326,"Yalnız Yahudiler arasından değil, öteki uluslar arasından da çağırdığı bu insanlar biziz.",1403.8028564453125,409.5556640625,498.4995422363281,600.370361328125,661.9151000976562,441.3463439941406,588.3299560546875,544.552001953125,485.0755920410156,457.9847412109375
3327,"Her çocuk bir kahraman hak eder; onlardan hiç ümidini kesmeyecek, yakınlığın değerini anlayan ve olabileceklerinin en iyisi olacaklarına inanan bir yetişkin.",1095.151123046875,694.3037719726562,546.1786499023438,337.5260925292969,337.2203063964844,277.2487487792969,231.1499481201172,291.3308410644531,226.08474731445312,219.57086181640625
3328,"Bu söz konusu ""Life Edited"" adlı projede, mekandan azami ölçüde faydalanmak için hareketli bir duvarı dönüşümlü mobilya ile birlikte kullanıyoruz.",1384.4642333984375,1082.699951171875,813.3797607421875,739.6583251953125,502.36236572265625,438.0514831542969,471.3893737792969,419.98614501953125,417.5557861328125,408.64215087890625
3329,Bu kadar basit.,48.11204147338867,31.49565315246582,26.102609634399414,38.15806579589844,21.380800247192383,26.27890968322754,20.797304153442383,24.40837287902832,26.637239456176758,23.303775787353516
3330,"Her arazinin bir mezar sakladığı bir ülke, milyonlarca insanın 20. yüzyılda sürüldüğü ya da öldürüldüğü bir yer.",629.9794921875,539.2849731445312,334.77301025390625,397.4747009277344,230.04212951660156,234.10305786132812,186.3343963623047,153.00096130371094,142.87857055664062,141.8890838623047
3331,Gönderilen: 11 ay önce,1072.8736572265625,1472.81103515625,349.8414611816406,233.44728088378906,213.8248291015625,284.6224365234375,232.3212432861328,236.6354522705078,317.8930358886719,329.1285095214844
3332,Bir şeye ihtiyacınız olursa arayın.,434.89898681640625,208.41612243652344,163.6045379638672,148.9557342529297,104.97505950927734,79.880615234375,39.50288391113281,47.44742202758789,38.74329376220703,35.90835952758789
