,Sentences,Epoch: 1 (ckpt: 1054),Epoch: 2 (ckpt: 2108),Epoch: 3 (ckpt: 3162),Epoch: 4 (ckpt: 4216),Epoch: 5 (ckpt: 5270),Epoch: 6 (ckpt: 6324)
827,Holen Sie sich jetzt 10% aus allen EverBuying.net mit diesem Gutschein-code!,261.4114990234375,107.4344482421875,50.508724212646484,50.546165466308594,38.592594146728516,47.82583999633789
828,"Komfortables Werkzeug zum Anzeigen, Kopieren und Drucken der Dokumente in doc oder docx Formaten. Die Software funktioniert ohne Installation von Microsoft Word.",354.70562744140625,171.5412139892578,91.53559112548828,62.99575424194336,68.05436706542969,35.252628326416016
829,"und sprach: Siehe, ich sehe den Himmel offen und des Menschen Sohn zur Rechten Gottes stehen.",328.0359802246094,234.72195434570312,215.09164428710938,136.7554473876953,99.412841796875,134.67774963378906
830,Sie sollten etwas schlafen.,807.8704833984375,355.2757568359375,448.5845947265625,370.6405334472656,290.7957763671875,274.9991149902344
831,"Dutch Satellitenplattform Joyne, mit einer Kapazität auf dem Satelliten EUTELSAT 9B (9° E), hat einen neuen Testkanal Genießen TV HD ins Leben gerufen.",254.83578491210938,135.9575958251953,78.11901092529297,58.976318359375,40.0755500793457,35.55602264404297
832,"Man muss das Scheitern überwinden, man muss Dreck überwinden!",372.4602355957031,301.7330627441406,337.5303039550781,206.78347778320312,131.09793090820312,195.35211181640625
833,"An einer Stelle im Video, am Anfang, zoomen sie auf seine Hand mit dem Ehering, als wollten sie sagen: ""Es ist in Ordnung, er macht nur seine Arbeit.",238.5631866455078,169.97122192382812,152.1270294189453,106.43097686767578,89.18123626708984,89.21747589111328
834,Es ist also wahr.,508.0533752441406,438.8553771972656,280.6993713378906,212.56578063964844,139.68251037597656,188.271484375
835,Ein solch Vertrauen aber haben wir durch Christum zu Gott.,1166.979248046875,1045.248779296875,875.4393920898438,754.8497924804688,848.1781005859375,576.9497680664062
836,"Wie viele von Ihnen, wenn Sie etwas machten, das mich verletzte, wären bereit zu sagen ""Tut mir leid. Ich machte einen Fehler?""",212.20079040527344,113.60126495361328,107.08395385742188,98.26889038085938,79.47894287109375,66.56232452392578
837,"Also wollte ich etwas anderes kreieren, etwas, bei dem der Prozess beginnt, wenn der Auslöser gedrückt wird.",228.86781311035156,123.55992126464844,112.82637023925781,81.41316986083984,60.72234344482422,44.59819793701172
838,Was ist mit deinem Vater?,145.68951416015625,63.27621841430664,35.86424255371094,35.56151580810547,29.866296768188477,23.78942108154297
839,"Oder lassen sie ihn gehen und seinen Hüftersatz haben?""",1275.92822265625,1127.9500732421875,830.3130493164062,979.2760620117188,1070.6873779296875,991.9735107421875
840,Wo ist sie?,705.1964721679688,403.9286804199219,111.7230453491211,148.31793212890625,81.76128387451172,104.69781494140625
841,Geht's euch auch so?,944.2012939453125,457.1630554199219,249.40194702148438,226.99591064453125,177.8941192626953,135.271484375
842,"Ja, kommt hin.",440.5229797363281,186.06838989257812,187.40992736816406,133.0491943359375,243.20474243164062,260.1358337402344
843,"Und siehe, ein Mann mit Namen Joseph, ein Ratsherr, der war ein guter, frommer Mann",373.8479309082031,234.1770782470703,194.74729919433594,117.87775421142578,121.17808532714844,84.64468383789062
844,"Wissen, Kompetenzen, und Fähigkeiten:",858.9388427734375,484.32489013671875,229.69302368164062,153.6739959716797,168.8979034423828,185.25648498535156
845,"Was tun Sie, David?",416.88494873046875,164.1611785888672,111.4256362915039,85.96870422363281,62.574554443359375,79.09312438964844
846,"Vergeltet nicht Böses mit Bösem oder Scheltwort mit Scheltwort, sondern dagegen segnet, und wisset, daß ihr dazu berufen seid, daß ihr den Segen erbet.",469.3194580078125,330.6109924316406,321.6457824707031,239.41891479492188,204.39483642578125,201.5210723876953
847,Deshalb machen sie einfach das Gleiche immer und immer und immer wieder.,1018.5633544921875,401.31634521484375,491.4752197265625,330.74407958984375,214.33197021484375,267.2273864746094
848,"Januar 26, 2016",1228.6102294921875,673.5223999023438,528.7296752929688,467.7040710449219,317.4725341796875,316.2272644042969
849,Ich will ihm zeigen wieviel er leiden muß um meines Namens willen.,932.4342041015625,509.3545227050781,288.0316162109375,250.5303497314453,189.3949432373047,178.21530151367188
850,- Wer ist die Frau?,474.3741760253906,205.92996215820312,150.75621032714844,203.812255859375,182.30416870117188,111.73178100585938
851,Mein nächster Termin mit dem Chirurg war zufälligerweise kurz nach einer Schicht im Geschenkartikelladen.,413.6426696777344,328.9690856933594,193.13125610351562,184.05337524414062,189.50181579589844,111.04385375976562
852,"Und auch ihr, als die lebendigen Steine, bauet euch zum geistlichem Hause und zum heiligen Priestertum, zu opfern geistliche Opfer, die Gott angenehm sind durch Jesum Christum.",489.5360412597656,379.1004943847656,264.24664306640625,188.63299560546875,146.9141845703125,139.32855224609375
853,Und er sprach zu ihnen: Worauf seid ihr getauft? Sie sprachen: Auf die Taufe des Johannes.,259.7000732421875,122.5523681640625,108.53189849853516,65.45576477050781,71.0778579711914,73.63166046142578
854,Zeig mir deine Hände.,549.0130004882812,1320.8885498046875,537.87939453125,392.23095703125,261.9757995605469,355.2061462402344
855,"Und ich behandle dich, meinen engen Kreis, als wärst du ein Feind.",327.5804748535156,199.91439819335938,133.39649963378906,85.44766998291016,84.31834411621094,61.53528594970703
856,Und ich möchte mein jüngstes Kunstprojekt mit Ihnen teilen.,521.3380126953125,356.4320068359375,164.92050170898438,125.98869323730469,85.59104919433594,88.33271789550781
857,Lateinamerika und die Karibik,372.2303161621094,195.04783630371094,163.85133361816406,149.48434448242188,129.28257751464844,75.4213638305664
858,oder direkt von Google Play,1049.633056640625,364.7012023925781,371.05255126953125,254.5889892578125,409.2302551269531,310.2657470703125
859,"hätten euch auch mögen schwer sein als Christi Apostel. Aber wir sind mütterlich gewesen bei euch, gleichwie eine Amme ihr Kind pflegt;",565.7824096679688,438.3716125488281,309.9237365722656,273.431884765625,244.13006591796875,245.90524291992188
860,"Wenn ich aber das, was ich zerbrochen habe, wiederum baue, so mache ich mich selbst zu einem Übertreter.",163.98873901367188,87.48200988769531,49.45021438598633,43.63816452026367,48.21040344238281,42.48434829711914
861,Nein. Sie feiern Thomas Edison als Erfinder der Glühbirne.,388.6231994628906,271.34930419921875,147.2975311279297,89.70146942138672,73.03002166748047,52.66709518432617
862,"Denn das sollt ihr wissen, daß kein Hurer oder Unreiner oder Geiziger, welcher ist ein Götzendiener, Erbe hat in dem Reich Christi und Gottes.",315.6024169921875,209.3914337158203,151.59458923339844,132.07398986816406,122.96686553955078,111.4369125366211
863,Keine Ahnung.,1157.6405029296875,582.9606323242188,647.91943359375,662.98779296875,476.32073974609375,307.12957763671875
864,Wir arbeiten nicht von Büros aus.,376.90875244140625,516.7479858398438,401.41204833984375,230.011962890625,161.02999877929688,205.01242065429688
865,"Denn ein Testament wird fest durch den Tod; es hat noch nicht Kraft, wenn der noch lebt, der es gemacht hat.",327.8714599609375,196.7031707763672,184.89720153808594,161.23721313476562,156.0470428466797,163.10757446289062
866,"Sie werden euch in den Bann tun. Es kommt aber die Zeit, daß wer euch tötet, wird meinen, er tue Gott einen Dienst daran.",297.195556640625,210.55296325683594,199.5421142578125,140.60247802734375,153.81137084960938,179.9019317626953
867,Ich habe euch noch viel zu sagen; aber ihr könnt es jetzt nicht tragen.,160.95001220703125,89.20649719238281,68.13853454589844,66.49795532226562,92.0794448852539,67.34052276611328
868,(Denn er wußte seinen Verräter wohl; darum sprach er: Ihr seid nicht alle rein.),488.4308166503906,264.70086669921875,194.24649047851562,139.4579620361328,108.0138168334961,98.13815307617188
869,- Ich werde gehen.,357.2184143066406,487.86871337890625,203.61048889160156,243.5416259765625,276.93231201171875,220.04881286621094
870,"Und er kam jenseit des Meeres in die Gegend der Gergesener. Da liefen ihm entgegen zwei Besessene, die kamen aus den Totengräbern und waren sehr grimmig, also daß niemand diese Straße wandeln konnte.",324.7095031738281,219.77186584472656,134.3531951904297,97.07383728027344,81.58528900146484,72.12136840820312
871,"Wenn jemand das Gesetz Mose's bricht, der muß sterben ohne Barmherzigkeit durch zwei oder drei Zeugen.",483.21209716796875,347.6332702636719,218.74642944335938,89.21517944335938,82.67545318603516,67.69327545166016
872,Und der dritte Engel goß aus seine Schale in die Wasserströme und in die Wasserbrunnen; und es ward Blut.,442.2962951660156,198.69281005859375,170.3529052734375,88.75361633300781,53.90418243408203,57.339012145996094
873,"Und ihm war eine Antwort geworden von dem heiligen Geist, er sollte den Tod nicht sehen, er hätte denn zuvor den Christus des HERRN gesehen.",369.311767578125,299.7230529785156,201.5843048095703,227.02719116210938,176.04238891601562,165.79420471191406
874,"Und der König wird antworten und sagen zu ihnen: Wahrlich ich sage euch: Was ihr getan habt einem unter diesen meinen geringsten Brüdern, das habt ihr mir getan.",288.8021545410156,177.45272827148438,128.11859130859375,89.01244354248047,87.53947448730469,71.79358673095703
875,"Dieser ist's, der da kommt mit Wasser und Blut, Jesus Christus; nicht mit Wasser allein, sondern mit Wasser und Blut. Und der Geist ist's, der da zeugt; denn der Geist ist die Wahrheit.",234.430908203125,129.62551879882812,85.23634338378906,78.09330749511719,69.87596893310547,64.20234680175781
876,Brauch ich nicht.,206.7233428955078,120.25244140625,114.47827911376953,117.32455444335938,109.79794311523438,122.26606750488281
877,Zieh das aus.,773.0321044921875,599.5067138671875,986.6131591796875,346.6981506347656,618.1234741210938,521.9155883789062
878,Ich habe euch den Stoff vom letzten Mal völlig falsch erklärt.,417.7879638671875,202.23812866210938,165.60450744628906,174.9857177734375,165.45944213867188,107.28962707519531
879,Happy birthday to you,732.6812133789062,488.50421142578125,349.4881591796875,337.12158203125,133.71109008789062,113.55642700195312
880,Das ist ein Ergebnis. Das ist immer ein Ergebnis.,159.76869201660156,81.04165649414062,66.51863861083984,75.12499237060547,72.60592651367188,63.056583404541016
881,(Gelächter) Man kann die Folgen dieses Problems in Buchhandlungen nachvollziehen.,393.5497131347656,312.1044921875,169.04261779785156,102.49208068847656,93.49540710449219,63.053123474121094
882,Sie dürfen gehen.,1896.462646484375,622.16162109375,619.6860961914062,393.9718017578125,435.88116455078125,575.729248046875
883,"Kaufen Sie VigRx Pillen(Kaufen VigRX Plus) Oktober 4, 2016 VigRX Plus Nebenwirkungen Oktober 4, 2016 VigRx Pillen für männliche sexuelle Befriedigung Oktober 4, 2016 BELIEBTE BEITRÄGE",483.1351623535156,288.0544128417969,209.02163696289062,125.96309661865234,114.22500610351562,102.9985122680664
884,"Etliche aber, die dastanden, da sie das hörten, sprachen sie: Der ruft den Elia.",297.1985168457031,169.00352478027344,164.93606567382812,119.56324005126953,131.3366241455078,98.59297943115234
885,"alles hast du unter seine Füße getan."" In dem, daß er ihm alles hat untergetan, hat er nichts gelassen, das ihm nicht untertan sei; jetzt aber sehen wir noch nicht, daß ihm alles untertan sei.",254.20310974121094,145.57034301757812,130.6783447265625,105.65350341796875,93.45231628417969,85.88106536865234
886,Du bist da: Zuhause / Generatoren / Geld / Credit Card Number Generator [CVV-Ablaufdatum],587.8599243164062,232.60279846191406,156.54115295410156,105.0267333984375,105.7105941772461,74.34988403320312
887,Halte deinen Mund.,2000.7900390625,991.569580078125,488.9418640136719,244.4425048828125,175.90982055664062,211.0330047607422
888,"Nach der Konferenz, nach meinem Vortrag kamen Menschen auf mich zu, Männer und Frauen.",305.3857727050781,259.8000183105469,152.3292694091797,160.7042999267578,98.10254669189453,93.1872787475586
889,-Es schmeckt köstlich.,341.9207458496094,223.5928497314453,198.7173614501953,101.03645324707031,147.46359252929688,106.35903930664062
890,10% Rabatt auf die DressLily.com erste Bestellung!,262.5347900390625,151.23199462890625,76.21040344238281,41.7597770690918,45.41708755493164,22.70859146118164
891,"Wenn ich mich beispielsweise jetzt zu sehr auf die Bälle konzentriere, kann ich mich nicht entspannen und zugleich mit Ihnen reden.",316.7515563964844,166.7837677001953,121.45500946044922,90.61458587646484,69.80976104736328,48.93619155883789
892,-Ich brauche noch einen Drink.,289.023681640625,225.72247314453125,111.43418884277344,126.83982849121094,69.63441467285156,51.21812057495117
893,"Denn ich hielt mich nicht dafür, daß ich etwas wüßte unter euch, als allein Jesum Christum, den Gekreuzigten.",547.7105712890625,370.82440185546875,331.15106201171875,347.68896484375,231.2600860595703,368.60589599609375
894,"welcher uns errettet hat von der Obrigkeit der Finsternis und hat uns versetzt in das Reich seines lieben Sohnes,",657.2364501953125,448.2612609863281,370.90252685546875,206.1615447998047,174.0708465576172,109.71760559082031
895,"Aber Gott sei gedankt, der uns allezeit Sieg gibt in Christo und offenbart den Geruch seiner Erkenntnis durch uns an allen Orten!",576.3602294921875,475.30291748046875,310.1015625,215.98220825195312,170.97512817382812,158.1365509033203
896,"Das mag Sie erschüttern, doch wir lesen im wahrsten Sinne des Wortes live den Verstand dieser Person.",445.0646057128906,428.5061950683594,336.04083251953125,213.54544067382812,188.276611328125,187.4613037109375
897,"Ich hatte nie jemanden.""",1210.5015869140625,820.843505859375,669.9560546875,758.156494140625,703.2196044921875,580.3999633789062
898,"Und er sprach zu mir: Die Wasser, die du gesehen hast, da die Hure sitzt, sind Völker und Scharen und Heiden und Sprachen.",194.64071655273438,88.17377471923828,64.36946868896484,63.39820098876953,62.171016693115234,62.08910369873047
899,"Aber man kann den dritten Schritt nicht beginnen, bevor man den ersten Schritt gemacht hat: Ich kann. Ich reise viel, wenn ich unterrichte,",240.76698303222656,146.47113037109375,112.82485961914062,99.94117736816406,97.49606323242188,82.06297302246094
900,"Was es auch immer sein mag, Sie wissen ja, wovon ich rede – Menschen, die sich zur rituellen Seite hingezogen fühlen, zur moralistischen, gemeinschaftlichen Seite der Religion, die die Doktrin aber nicht ertragen können.",198.5906982421875,182.3095703125,133.92025756835938,80.78315734863281,68.85935974121094,65.14189910888672
901,"Es gibt Pläne, einen neuen Filmkanal Cinefilm zu starten, die in der freien Form distributirovatsya sein (FTA) со спутников Eutelsat Hot Bird 13 ° E и EUTELSAT 7B (7° E).",104.1121597290039,59.43867874145508,37.4752197265625,29.52095603942871,21.497371673583984,18.67401695251465
902,"Und er tat den Brunnen des Abgrunds auf; und es ging auf ein Rauch aus dem Brunnen wie ein Rauch eines großen Ofens, und es ward verfinstert die Sonne und die Luft von dem Rauch des Brunnens.",135.12547302246094,91.6721420288086,58.46164321899414,48.261131286621094,42.8470458984375,38.72215270996094
